global_id,ObjectName,AdmArea,District,Address,Email,WebSite,HelpPhone,HasEquipmentRental,HasTechService,HasDressingRoom,HasEatery,HasToilet,HasWifi,HasCashMachine,HasFirstAidPost,HasMusic,Lighting,Seats,Paid,latitude,longitude,latitude_radians,longitude_radians
478893898,Дворовая территория,Восточный административный округ,район Преображенское,"улица Преображенский Вал, дом 24, корпус 6",Uprava-Preobr@mos.ru,preobr.mos.ru,(499) 161-31-61,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.7137961449626,55.7907086849942,0.658229916155542,0.9737315585741447
478894253,Дворовая территория,Северный административный округ,Дмитровский район,"Вагоноремонтная улица, дом 13",gbu_jil_dmitr@bk.ru,dmitrovskiy.mos.ru,(495) 486-71-20,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.5324523968871,55.8974455503402,0.6550648706737174,0.9755944683076903
478894981,Дворовая территория,Северо-Западный административный округ,район Митино,"3-й Митинский переулок, дом 5",makarenkov-mpt@mail.ru,mitino.mos.ru,(495) 753-12-22,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.3477825565354,55.8469819018537,0.651841773930448,0.9747137114890319
478895637,"Парк, озелененная городская территория «Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»",Восточный административный округ,район Сокольники,"Митьковский проезд, дом 11",info@park.sokolniki.com,park.sokolniki.com/,(499) 393-92-22,нет,да,нет,да,да,да,да,да,да,без дополнительного освещения,0,бесплатно,37.6670187936399,55.7996295182325,0.6574134973595988,0.9738872564861744
478896063,Дворовая территория,Северный административный округ,Войковский район,"2-й Новоподмосковный переулок, дом 3А",voik@mos.ru,voykovsky.mos.ru/,(499) 150-00-57,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.5101812360734,55.8168514996344,0.6546761655892772,0.9741878367653548
478897399,Дворовая территория,Северный административный округ,Бескудниковский район,"Бескудниковский проезд, дом 4, корпус 2",beskudnikovo@mos.ru,beskudnikovo.mos.ru,(499) 480-04-03,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.5539077483406,55.8762758294739,0.6554393371987536,0.9752249869768451
478899238,Дворовая территория,Юго-Западный административный округ,район Ясенево,"Новоясеневский проспект, дом 40, корпус 3",yasenevo@uzao.mos.ru,yasenevo.mos.ru,(495) 422-02-33,нет,нет,да,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.544721559933,55.6000367297595,0.6552790079653324,0.970403705164084
478899734,Дворовая территория,Северо-Восточный административный округ,Бабушкинский район,"Енисейская улица, дом 28, корпус 1",bshspr@svao.mos.ru,babushkinsky.mos.ru,(495) 471-11-70,нет,нет,нет,нет,нет,нет,нет,нет,нет,без дополнительного освещения,0,бесплатно,37.6674835748092,55.8714935395218,0.6574216093213043,0.975141520271396
478900071,Дворовая территория,Восточный административный округ,район Преображенское,"2-я Пугачёвская улица, дом 8, корпус 4",Uprava-Preobr@mos.ru,preobr.mos.ru,(499) 161-31-61,нет,нет,нет,нет,нет,нет,нет,нет,нет,смешанное освещение,0,бесплатно,37.7233215812679,55.7939819460934,0.6583961663817586,0.9737886877576033
478901348,Парк (озелененная городская территория) «Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Сокольники»,Восточный административный округ,район Сокольники,"1-й Лучевой просек, дом 10",info@park.sokolniki.com,park.sokolniki.com,(499) 393-92-22,нет,да,нет,да,да,да,да,да,да,без дополнительного освещения,0,бесплатно,37.6655990015684,55.7976822848617,0.6573887173132574,0.9738532708525492
